"id","product_category_id","name","price","short_description","long_description"
562,8,Nike Dri-FIT Fast,1597,Men's 1/2-Length Running Tights,"Power through your route with the Nike Dri-FIT Fast Tights.A tight fit combines with supportive, stretch fabric to help you move freely through your stride."
563,8,Nike Flex Stride,1997,Men's Unlined Running Shorts,The Nike Flex Stride Shorts are updated with an all-new woven fabric and enhanced breathability at the back in high-sweat areas.This product is made from at least 50% recycled polyester fibres.
564,8,Nike Dri-FIT Tempo,1437,Women's 8cm (approx.) Leopard Print Running Shorts,"Light and smooth, the Nike Tempo Shorts deliver the right coverage for your run. Their iconic design features curved side panels with integrated mesh for cooling and movement where you need it. An easy-access pocket lets you keep a key or card close. An all-over leopard print with glitter detail ties into the look of this season's Nike One line. This product is made from at least 75% recycled polyester fibres."
565,8,Nike Dri-FIT,1917,Men's Camo Training Shorts,The Nike Dri-FIT Shorts help keep you cool and dry through your hottest workouts.Sweat-wicking power is combined with breathable knit fabric that's made from 100% recycled polyester fibres for pure comfort.A camo print with a grid pattern creates a commanding look.
566,8,Nike Dri-FIT Run Division Tempo Luxe,1997,Women's 8cm (approx.) Running Shorts,"A running favourite gets a refresh for darker days.The Nike Dri-FIT Run Division Tempo Luxe Shorts offer smooth, sweat-wicking comfort with reflective-design elements throughout.They've got an adjustable and breathable mid-rise waistband with a back pocket to keep your essentials close."
567,8,NikeCourt Dri-FIT Slam,2797,Men's Tennis Shorts,"The NikeCourt Dri-FIT Slam Shorts may look like they walked off an '80s tennis court, but they were made to perform at the highest levels of play.The stretchy, sweat-wicking material with curved side vents lets you move with ease.Open-knit side panels and a multi-coloured NikeCourt patch on the hem polish off the retro look.This product is made from at least 75% recycled polyester fibres."
568,8,Nike Dri-FIT DNA+,2237,Men's Basketball Shorts,"Move on court and look fly wherever you are in Nike Basketball's DNA+ Shorts. They're made from lightweight, breathable fabric with sweat-wicking technology and a length that sits above the knee. Colours and neutrals use details inspired by classic fan wear from the '80s and '90s."
569,8,Nike Dri-FIT,1357,Basketball Shorts,"The Nike Dri-FIT Shorts blend on-court playability with all-day wearability.Made from lightweight, breathable fabric with an effortless feel, they feature a bold Swoosh logo cut out from fabric and stitched into the body of the shorts."
570,8,Nike Flex Stride,2237,Men's 18cm (approx.) Brief Running Shorts,The Nike Flex Stride Shorts are updated with an all-new woven fabric and enhanced breathability in high-sweat areas.Their soft brief liner provides secure support where you need it.This product is made from at least 50% recycled polyester fibres.
571,9,Nike x Skepta,8797,Men's Tracksuit Jacket,"British rapper and artist Skepta is back with a new collaboration—the Nike x Skepta Tracksuit Jacket. Premium, water-repellent canvas has a rugged-yet-urban vibe that's elevated with vibrant butterfly-wing graphics and a silicone SkAir logo. The athletics-inspired design nods to the '90s style you love."
572,9,Nike Dri-FIT Academy,2957,Older Kids' Knit Football Tracksuit,"The Nike Dri-FIT Academy Tracksuit includes a zip-up jacket and adjustable bottoms for versatile styling.Soft, sweat-wicking fabric helps keep you dry and warm while you gear up for the game.This product is made from 100% recycled polyester fibres."
573,9,NOCTA Golf,8797,Men's Full-Zip Tracksuit Jacket,"NOCTA offers some of the most recognisable and uniform silhouettes.With this NOCTA Golf Jacket, you'll have a lightweight design with a breathable, course-ready feel.Made to keep you looking pristine from the first tee to the final green, it's an elevated take on a functional golf essential."
574,9,Nike Sportswear Dri-FIT Tech Pack,6397,Men's Unlined Tracksuit Jacket,"A true evolution of a classic, Nike Sportswear Dri-FIT Tracksuit Jacket is made from a sweat-wicking fabric blend to keep you dry in changing temperatures.Its technical construction and signature Nike details help you tackle everything from chilly morning commutes to grabbing dinner after work.This product is made from at least 75% sustainable materials, using a blend of both recycled polyester and organic cotton fibres.The blend is at least 10% recycled fibres or at least 10% organic cotton fibres."
575,10,Jordan Essentials,2797,Women's Dress,The Jordan Essentials Dress offers a versatile and easy-to-wear silhouette.It's made from premium heavyweight cotton with a relaxed fit.Pockets are conveniently placed at the sides.
576,10,Nike Sportswear Essential,1997,Women's Dress,"The Nike Sportswear Essential Dress feels like your favourite tee with a chic twist: The loose fit is comfortable and perfect for layering.Plus, it's made from at least 75% organic cotton."
577,10,NikeCourt Dri-FIT Victory,2237,Women's Printed Tennis Skirt,"The NikeCourt Dri-FIT Victory Skirt refreshes a court essential with a new take on timeless floral.The stretchy, sweat-wicking design has a side slit so you'll have plenty of room to move while you run and slide."
578,11,Nike Academy,447,Over-The-Calf Football Socks,"The Nike Academy Socks are designed to keep you comfortable during play with soft, sweat-wicking fabric with arch support."
579,11,Nike Air Everyday Plus Lightweight,557,Women's Training No-Show Socks (3 Pairs),"The Nike Air Everyday Plus Lightweight Socks help keep your feet dry and cool with light, sweat-wicking yarns and built-in breathability. Ribbing wraps your feet for a supportive feel."
580,11,Nike One,717,Women's Training No-Show Socks (2 Pairs),The Nike One Socks feature strategically placed ventilation in a no-show profile to keep your feet cool and distractions low when your workout heats up.
581,11,Nike Everyday Plus Lightweight,557,Women's Training Footie Socks (3 Pairs),The Nike Everyday Plus Lightweight Socks provides low-profile comfort with a mix of micro-nylon and elastane yarns. The sweat-wicking design is breathable on top to keep your feet cool and dry.
582,11,Nike SNKR Sox,717,Unisex Crew Socks (2 Pairs),"The Nike SNKR Sox Crew Socks feature premium fabric that's as brightly coloured as it is soft. Targeted cushioning in the heel and toe gives way to elastic ribbing for a comfortable, supportive fit throughout."
583,11,Nike Everyday Plus Lightweight,557,Women's Training No-Show Socks (3 Pairs),The Nike Everyday Plus Lightweight Socks blend sweat-wicking technology with breathable mesh to keep your foot dry and cool from warmups through cool downs. A ribbed arch band wraps your midfoot for a supportive feel.
584,11,Nike One,717,Women's Ankle Socks,"A true wildcard, the Nike One Ankle Socks are a fun and easy way to add a spark to your look.Made with a structured rib and roll-top edge, this super cosy sock features metallic yarns that help your sneakers shine."
585,12,Nike Sportswear,1597,Bucket Hat,Soft corduroy gives the Nike Sportswear Bucket Hat a retro look and comfortable feel. Its unstructured crown gives way to a stitched brim.
586,12,Nike Utility Power,3037,"Graphic Training Duffel Bag (Small, 31L)","The Nike Utility Power Duffel Bag keeps your gear secure and ready. The tough design has multiple pockets to help keep your things organised, while Max Air cushioning built into the strap makes it comfortable to carry."
587,12,Nike Sportswear RPM,1837,Utility Bag (8L),The Nike Sportswear RPM Utility Bag offers secure storage for your electronics and daily essentials. Daisy chain details provide additional storage options.
588,12,Liverpool F.C. Heritage86,1037,Hat,"The Liverpool F.C. Heritage86 Hat keeps you comfortably covered all day while letting everyone know who you support. A classic 6-panel design delivers a timeless look, while an adjustable strap offers the perfect fit."
589,12,Nike SB Icon,3437,Skate Backpack (25L),"Grab your gear and get going. With padded shoulder straps and plenty of zip pockets, the Nike SB Icon Backpack lets you carry your gear in total comfort. This product is made from at least 65% recycled polyester."
590,12,Nike,1117,Heritage Waistpack,Look to the Nike Heritage Waistpack to store the small essentials that don't quite fit in your pockets. An internal zipped stash pocket helps keep things organised and easy to grab. This product is made with at least 65% recycled polyester.
591,12,Nike One Luxe,2397,Women's Hip Pack (1L),"The Nike One Luxe Hip Pack gives you a secure spot to carry your phone, keys and other stuff hands-free—wherever your day takes you. As part of the Nike Luxe line, it takes everyday storage to the next level, with water-resistant fabric that helps keeps your valuables dry, and hardware that withstands the trials of transport."
592,12,Nike Heritage,1117,Waistpack (3L),"A comfortable and easy-to-adjust strap makes taking the Nike Heritage Waistpack on everyday trips a no-brainer. The main compartment provides secure storage for your phone, snacks or wallet, while the smaller accessories pocket on the back helps keep things like your keys or travel info safe and close at hand. This product is made with at least 65% recycled polyester."
593,12,Nike,1597,Kids' Backpack (20L),Get ready for school with the Nike Backpack. Its durable design features 2 zip compartments to keep your stuff secure. Padded shoulder straps are adjustable for comfort and the fit you want.
594,12,Nike Brasilia,717,Training Gymsack,"The Nike Brasilia Gymsack features a minimal, lightweight design with an open top so you can throw in your workout gear and go. Shoulder straps double as a drawcord to secure your load."
595,12,Nike Brasilia JDI,1117,Kids' Backpack (Mini),"Don't be fooled by its small size, the Nike Brasilia JDI Backpack is plenty spacious.With zipped pockets, water bottle storage and comfy straps, this bag is easy to carry for your daily adventures."
